,split,Frequence (%),Metric name,Scores,D,M
955,leave_drugs_out (test_set 2),1,AUPRC,0.31878359104675635,twosides-NOSYN,AUPRC
956,leave_drugs_out (test_set 2),1,AUPRC,0.05909082594563746,twosides-NOSYN,AUPRC
957,leave_drugs_out (test_set 2),1,AUPRC,0.024393434115413514,twosides-NOSYN,AUPRC
958,leave_drugs_out (test_set 2),1,AUPRC,0.180998348376357,twosides-NOSYN,AUPRC
959,leave_drugs_out (test_set 2),1,AUPRC,0.21492524609718902,twosides-NOSYN,AUPRC
960,leave_drugs_out (test_set 2),2,AUPRC,0.3589292097954504,twosides-NOSYN,AUPRC
961,leave_drugs_out (test_set 2),1,AUPRC,0.19253642486286537,twosides-NOSYN,AUPRC
962,leave_drugs_out (test_set 2),1,AUPRC,0.26419104525286774,twosides-NOSYN,AUPRC
963,leave_drugs_out (test_set 2),1,AUPRC,0.02317787652687911,twosides-NOSYN,AUPRC
964,leave_drugs_out (test_set 2),1,AUPRC,0.02008459678571061,twosides-NOSYN,AUPRC
965,leave_drugs_out (test_set 2),1,AUPRC,0.011719142088450414,twosides-NOSYN,AUPRC
966,leave_drugs_out (test_set 2),1,AUPRC,0.04846448578793878,twosides-NOSYN,AUPRC
967,leave_drugs_out (test_set 2),1,AUPRC,0.11019431003732016,twosides-NOSYN,AUPRC
968,leave_drugs_out (test_set 2),2,AUPRC,0.36654166314617753,twosides-NOSYN,AUPRC
969,leave_drugs_out (test_set 2),1,AUPRC,0.1370552487463646,twosides-NOSYN,AUPRC
970,leave_drugs_out (test_set 2),1,AUPRC,0.10297767188982114,twosides-NOSYN,AUPRC
971,leave_drugs_out (test_set 2),1,AUPRC,0.043590674917735765,twosides-NOSYN,AUPRC
972,leave_drugs_out (test_set 2),1,AUPRC,0.02947562051374432,twosides-NOSYN,AUPRC
973,leave_drugs_out (test_set 2),1,AUPRC,0.03305921325525929,twosides-NOSYN,AUPRC
974,leave_drugs_out (test_set 2),1,AUPRC,0.2119500373984628,twosides-NOSYN,AUPRC
975,leave_drugs_out (test_set 2),1,AUPRC,0.23534674990563267,twosides-NOSYN,AUPRC
976,leave_drugs_out (test_set 2),1,AUPRC,0.23252549520983212,twosides-NOSYN,AUPRC
977,leave_drugs_out (test_set 2),1,AUPRC,0.3143345732749324,twosides-NOSYN,AUPRC
978,leave_drugs_out (test_set 2),1,AUPRC,0.06284767343838099,twosides-NOSYN,AUPRC
979,leave_drugs_out (test_set 2),1,AUPRC,0.1516038888591057,twosides-NOSYN,AUPRC
980,leave_drugs_out (test_set 2),1,AUPRC,0.14898339187829504,twosides-NOSYN,AUPRC
981,leave_drugs_out (test_set 2),1,AUPRC,0.24250621743910253,twosides-NOSYN,AUPRC
982,leave_drugs_out (test_set 2),1,AUPRC,0.17266895300930643,twosides-NOSYN,AUPRC
983,leave_drugs_out (test_set 2),2,AUPRC,0.4353924165457982,twosides-NOSYN,AUPRC
984,leave_drugs_out (test_set 2),1,AUPRC,0.042796720017152595,twosides-NOSYN,AUPRC
985,leave_drugs_out (test_set 2),1,AUPRC,0.061638183916544485,twosides-NOSYN,AUPRC
986,leave_drugs_out (test_set 2),1,AUPRC,0.13210278925046126,twosides-NOSYN,AUPRC
987,leave_drugs_out (test_set 2),1,AUPRC,0.03296093450769809,twosides-NOSYN,AUPRC
988,leave_drugs_out (test_set 2),1,AUPRC,0.1676629889679494,twosides-NOSYN,AUPRC
989,leave_drugs_out (test_set 2),1,AUPRC,0.04039787652378281,twosides-NOSYN,AUPRC
990,leave_drugs_out (test_set 2),1,AUPRC,0.19365050125612293,twosides-NOSYN,AUPRC
991,leave_drugs_out (test_set 2),1,AUPRC,0.04046287375980584,twosides-NOSYN,AUPRC
992,leave_drugs_out (test_set 2),1,AUPRC,0.02850158264425605,twosides-NOSYN,AUPRC
993,leave_drugs_out (test_set 2),1,AUPRC,0.11439629954995087,twosides-NOSYN,AUPRC
994,leave_drugs_out (test_set 2),1,AUPRC,0.11800728138449737,twosides-NOSYN,AUPRC
995,leave_drugs_out (test_set 2),1,AUPRC,0.2926579323740459,twosides-NOSYN,AUPRC
996,leave_drugs_out (test_set 2),1,AUPRC,0.06061371957487034,twosides-NOSYN,AUPRC
997,leave_drugs_out (test_set 2),1,AUPRC,0.21776878330760444,twosides-NOSYN,AUPRC
998,leave_drugs_out (test_set 2),1,AUPRC,0.016013791542408735,twosides-NOSYN,AUPRC
999,leave_drugs_out (test_set 2),1,AUPRC,0.047912767068263806,twosides-NOSYN,AUPRC
1000,leave_drugs_out (test_set 2),1,AUPRC,0.01544437129690586,twosides-NOSYN,AUPRC
1001,leave_drugs_out (test_set 2),1,AUPRC,0.13580185807623135,twosides-NOSYN,AUPRC
1002,leave_drugs_out (test_set 2),2,AUPRC,0.40979155837417663,twosides-NOSYN,AUPRC
1003,leave_drugs_out (test_set 2),1,AUPRC,0.15400058824390425,twosides-NOSYN,AUPRC
1004,leave_drugs_out (test_set 2),1,AUPRC,0.14158770386125244,twosides-NOSYN,AUPRC
1005,leave_drugs_out (test_set 2),1,AUPRC,0.16856351429652894,twosides-NOSYN,AUPRC
1006,leave_drugs_out (test_set 2),3,AUPRC,0.6912657336361169,twosides-NOSYN,AUPRC
1007,leave_drugs_out (test_set 2),1,AUPRC,0.10373794706589846,twosides-NOSYN,AUPRC
1008,leave_drugs_out (test_set 2),1,AUPRC,0.06497416932290732,twosides-NOSYN,AUPRC
1009,leave_drugs_out (test_set 2),1,AUPRC,0.0144656712063374,twosides-NOSYN,AUPRC
1010,leave_drugs_out (test_set 2),1,AUPRC,0.1013042176276839,twosides-NOSYN,AUPRC
1011,leave_drugs_out (test_set 2),3,AUPRC,0.8469056363325,twosides-NOSYN,AUPRC
1012,leave_drugs_out (test_set 2),1,AUPRC,0.16450839316092913,twosides-NOSYN,AUPRC
1013,leave_drugs_out (test_set 2),3,AUPRC,0.6469296512469161,twosides-NOSYN,AUPRC
1014,leave_drugs_out (test_set 2),1,AUPRC,0.23044309897167564,twosides-NOSYN,AUPRC
1015,leave_drugs_out (test_set 2),2,AUPRC,0.3787607344736784,twosides-NOSYN,AUPRC
1016,leave_drugs_out (test_set 2),1,AUPRC,0.3460295944881704,twosides-NOSYN,AUPRC
1017,leave_drugs_out (test_set 2),1,AUPRC,0.07680413178786549,twosides-NOSYN,AUPRC
1018,leave_drugs_out (test_set 2),1,AUPRC,0.0712711851892158,twosides-NOSYN,AUPRC
1019,leave_drugs_out (test_set 2),1,AUPRC,0.10346939804035932,twosides-NOSYN,AUPRC
1020,leave_drugs_out (test_set 2),1,AUPRC,0.07242962848876862,twosides-NOSYN,AUPRC
1021,leave_drugs_out (test_set 2),1,AUPRC,0.32014126200010906,twosides-NOSYN,AUPRC
1022,leave_drugs_out (test_set 2),1,AUPRC,0.01980233935795133,twosides-NOSYN,AUPRC
1023,leave_drugs_out (test_set 2),1,AUPRC,0.017222546507806618,twosides-NOSYN,AUPRC
1024,leave_drugs_out (test_set 2),1,AUPRC,0.2932087554646377,twosides-NOSYN,AUPRC
1025,leave_drugs_out (test_set 2),1,AUPRC,0.03200751180569113,twosides-NOSYN,AUPRC
1026,leave_drugs_out (test_set 2),1,AUPRC,0.1178773311804602,twosides-NOSYN,AUPRC
1027,leave_drugs_out (test_set 2),1,AUPRC,0.010446637445870034,twosides-NOSYN,AUPRC
1028,leave_drugs_out (test_set 2),1,AUPRC,0.14410390702510756,twosides-NOSYN,AUPRC
1029,leave_drugs_out (test_set 2),1,AUPRC,0.014285714285714285,twosides-NOSYN,AUPRC
1030,leave_drugs_out (test_set 2),2,AUPRC,0.4871357678830036,twosides-NOSYN,AUPRC
1031,leave_drugs_out (test_set 2),1,AUPRC,0.2463724079576548,twosides-NOSYN,AUPRC
1032,leave_drugs_out (test_set 2),1,AUPRC,0.00655799015641467,twosides-NOSYN,AUPRC
1033,leave_drugs_out (test_set 2),1,AUPRC,0.1919766388434631,twosides-NOSYN,AUPRC
1034,leave_drugs_out (test_set 2),1,AUPRC,0.035618853584660076,twosides-NOSYN,AUPRC
1035,leave_drugs_out (test_set 2),1,AUPRC,0.06520127663684139,twosides-NOSYN,AUPRC
1036,leave_drugs_out (test_set 2),1,AUPRC,0.041641308050886464,twosides-NOSYN,AUPRC
1037,leave_drugs_out (test_set 2),1,AUPRC,0.031142227579312502,twosides-NOSYN,AUPRC
1038,leave_drugs_out (test_set 2),1,AUPRC,0.11028187868789266,twosides-NOSYN,AUPRC
1039,leave_drugs_out (test_set 2),1,AUPRC,0.06336189331773594,twosides-NOSYN,AUPRC
1040,leave_drugs_out (test_set 2),3,AUPRC,0.7607135258558311,twosides-NOSYN,AUPRC
1041,leave_drugs_out (test_set 2),1,AUPRC,0.3664154635922212,twosides-NOSYN,AUPRC
1042,leave_drugs_out (test_set 2),2,AUPRC,0.33542104306704057,twosides-NOSYN,AUPRC
1043,leave_drugs_out (test_set 2),1,AUPRC,0.2103011207397869,twosides-NOSYN,AUPRC
1044,leave_drugs_out (test_set 2),1,AUPRC,0.08943806021858725,twosides-NOSYN,AUPRC
1045,leave_drugs_out (test_set 2),1,AUPRC,0.29099518176526173,twosides-NOSYN,AUPRC
1046,leave_drugs_out (test_set 2),1,AUPRC,0.022965116517441663,twosides-NOSYN,AUPRC
1047,leave_drugs_out (test_set 2),1,AUPRC,0.3102270586978303,twosides-NOSYN,AUPRC
1048,leave_drugs_out (test_set 2),1,AUPRC,0.10815902386427756,twosides-NOSYN,AUPRC
1049,leave_drugs_out (test_set 2),1,AUPRC,0.11943343392395891,twosides-NOSYN,AUPRC
1050,leave_drugs_out (test_set 2),1,AUPRC,0.2566188853882846,twosides-NOSYN,AUPRC
1051,leave_drugs_out (test_set 2),1,AUPRC,0.03896399754686954,twosides-NOSYN,AUPRC
1052,leave_drugs_out (test_set 2),1,AUPRC,0.019569642167984076,twosides-NOSYN,AUPRC
1053,leave_drugs_out (test_set 2),1,AUPRC,0.029984143565572864,twosides-NOSYN,AUPRC
1054,leave_drugs_out (test_set 2),1,AUPRC,0.03904806072674791,twosides-NOSYN,AUPRC
1055,leave_drugs_out (test_set 2),2,AUPRC,0.3879303799873699,twosides-NOSYN,AUPRC
1056,leave_drugs_out (test_set 2),2,AUPRC,0.542421499564437,twosides-NOSYN,AUPRC
1057,leave_drugs_out (test_set 2),1,AUPRC,0.21622586364368473,twosides-NOSYN,AUPRC
1058,leave_drugs_out (test_set 2),1,AUPRC,0.13925662307549513,twosides-NOSYN,AUPRC
1059,leave_drugs_out (test_set 2),1,AUPRC,0.08551304402965777,twosides-NOSYN,AUPRC
1060,leave_drugs_out (test_set 2),1,AUPRC,0.06292160295018992,twosides-NOSYN,AUPRC
1061,leave_drugs_out (test_set 2),1,AUPRC,0.09298921328312554,twosides-NOSYN,AUPRC
1062,leave_drugs_out (test_set 2),1,AUPRC,0.40574297974105644,twosides-NOSYN,AUPRC
1063,leave_drugs_out (test_set 2),1,AUPRC,0.10519211522692169,twosides-NOSYN,AUPRC
1064,leave_drugs_out (test_set 2),1,AUPRC,0.21656869877520657,twosides-NOSYN,AUPRC
1065,leave_drugs_out (test_set 2),1,AUPRC,0.017189510891651775,twosides-NOSYN,AUPRC
1066,leave_drugs_out (test_set 2),1,AUPRC,0.0333471890869729,twosides-NOSYN,AUPRC
1067,leave_drugs_out (test_set 2),1,AUPRC,0.16783238477647097,twosides-NOSYN,AUPRC
1068,leave_drugs_out (test_set 2),1,AUPRC,0.01045260797346306,twosides-NOSYN,AUPRC
1069,leave_drugs_out (test_set 2),1,AUPRC,0.01858019064577901,twosides-NOSYN,AUPRC
1070,leave_drugs_out (test_set 2),1,AUPRC,0.0744071668162084,twosides-NOSYN,AUPRC
1071,leave_drugs_out (test_set 2),1,AUPRC,0.21899525759693547,twosides-NOSYN,AUPRC
1072,leave_drugs_out (test_set 2),2,AUPRC,0.39433826950760126,twosides-NOSYN,AUPRC
1073,leave_drugs_out (test_set 2),1,AUPRC,0.17823903134347657,twosides-NOSYN,AUPRC
1074,leave_drugs_out (test_set 2),1,AUPRC,0.20282964581369817,twosides-NOSYN,AUPRC
1075,leave_drugs_out (test_set 2),1,AUPRC,0.029220310897147155,twosides-NOSYN,AUPRC
1076,leave_drugs_out (test_set 2),1,AUPRC,0.36492242823911547,twosides-NOSYN,AUPRC
1077,leave_drugs_out (test_set 2),1,AUPRC,0.012731577862976996,twosides-NOSYN,AUPRC
1078,leave_drugs_out (test_set 2),1,AUPRC,0.026831600579840492,twosides-NOSYN,AUPRC
1079,leave_drugs_out (test_set 2),1,AUPRC,0.022740213994385295,twosides-NOSYN,AUPRC
1080,leave_drugs_out (test_set 2),1,AUPRC,0.01558630567882119,twosides-NOSYN,AUPRC
1081,leave_drugs_out (test_set 2),1,AUPRC,0.1378789010589839,twosides-NOSYN,AUPRC
1082,leave_drugs_out (test_set 2),2,AUPRC,0.30697190287137993,twosides-NOSYN,AUPRC
1083,leave_drugs_out (test_set 2),1,AUPRC,0.18216203591746996,twosides-NOSYN,AUPRC
1084,leave_drugs_out (test_set 2),1,AUPRC,0.27401463697221584,twosides-NOSYN,AUPRC
1085,leave_drugs_out (test_set 2),1,AUPRC,0.09748015490433336,twosides-NOSYN,AUPRC
1086,leave_drugs_out (test_set 2),1,AUPRC,0.09257379559639636,twosides-NOSYN,AUPRC
1087,leave_drugs_out (test_set 2),1,AUPRC,0.008253988785602705,twosides-NOSYN,AUPRC
1088,leave_drugs_out (test_set 2),1,AUPRC,0.34334155008019157,twosides-NOSYN,AUPRC
1089,leave_drugs_out (test_set 2),2,AUPRC,0.3302400543149907,twosides-NOSYN,AUPRC
1090,leave_drugs_out (test_set 2),3,AUPRC,0.6585613895404008,twosides-NOSYN,AUPRC
1091,leave_drugs_out (test_set 2),1,AUPRC,0.07861205096871451,twosides-NOSYN,AUPRC
1092,leave_drugs_out (test_set 2),2,AUPRC,0.43256332092341376,twosides-NOSYN,AUPRC
1093,leave_drugs_out (test_set 2),2,AUPRC,0.5026546885333232,twosides-NOSYN,AUPRC
1094,leave_drugs_out (test_set 2),1,AUPRC,0.15083753003652284,twosides-NOSYN,AUPRC
1095,leave_drugs_out (test_set 2),2,AUPRC,0.4907716755208157,twosides-NOSYN,AUPRC
1096,leave_drugs_out (test_set 2),1,AUPRC,0.31998374273858454,twosides-NOSYN,AUPRC
1097,leave_drugs_out (test_set 2),3,AUPRC,0.7699804391508811,twosides-NOSYN,AUPRC
1098,leave_drugs_out (test_set 2),3,AUPRC,0.643687248472576,twosides-NOSYN,AUPRC
1099,leave_drugs_out (test_set 2),1,AUPRC,0.19177860826602197,twosides-NOSYN,AUPRC
1100,leave_drugs_out (test_set 2),1,AUPRC,0.02943040023092801,twosides-NOSYN,AUPRC
1101,leave_drugs_out (test_set 2),1,AUPRC,0.174024233376151,twosides-NOSYN,AUPRC
1102,leave_drugs_out (test_set 2),2,AUPRC,0.35011663227184603,twosides-NOSYN,AUPRC
1103,leave_drugs_out (test_set 2),1,AUPRC,0.3366698199232978,twosides-NOSYN,AUPRC
1104,leave_drugs_out (test_set 2),1,AUPRC,0.18643064527845013,twosides-NOSYN,AUPRC
1105,leave_drugs_out (test_set 2),1,AUPRC,0.07316805593734,twosides-NOSYN,AUPRC
1106,leave_drugs_out (test_set 2),1,AUPRC,0.13357877890205921,twosides-NOSYN,AUPRC
1107,leave_drugs_out (test_set 2),1,AUPRC,0.07232193447764938,twosides-NOSYN,AUPRC
1108,leave_drugs_out (test_set 2),1,AUPRC,0.2925676941697823,twosides-NOSYN,AUPRC
1109,leave_drugs_out (test_set 2),1,AUPRC,0.02454624639821265,twosides-NOSYN,AUPRC
1110,leave_drugs_out (test_set 2),1,AUPRC,0.059178743961352656,twosides-NOSYN,AUPRC
1111,leave_drugs_out (test_set 2),1,AUPRC,0.09712290495455832,twosides-NOSYN,AUPRC
1112,leave_drugs_out (test_set 2),1,AUPRC,0.10023616336334576,twosides-NOSYN,AUPRC
1113,leave_drugs_out (test_set 2),1,AUPRC,0.15195278568860715,twosides-NOSYN,AUPRC
1114,leave_drugs_out (test_set 2),1,AUPRC,0.22039791410244053,twosides-NOSYN,AUPRC
1115,leave_drugs_out (test_set 2),1,AUPRC,0.09535693837180048,twosides-NOSYN,AUPRC
1116,leave_drugs_out (test_set 2),1,AUPRC,0.19146216432063506,twosides-NOSYN,AUPRC
1117,leave_drugs_out (test_set 2),1,AUPRC,0.12229761394314484,twosides-NOSYN,AUPRC
1118,leave_drugs_out (test_set 2),1,AUPRC,0.036010679635727745,twosides-NOSYN,AUPRC
1119,leave_drugs_out (test_set 2),1,AUPRC,0.0693494951901,twosides-NOSYN,AUPRC
1120,leave_drugs_out (test_set 2),1,AUPRC,0.11271374341626386,twosides-NOSYN,AUPRC
1121,leave_drugs_out (test_set 2),2,AUPRC,0.3566339058683812,twosides-NOSYN,AUPRC
1122,leave_drugs_out (test_set 2),1,AUPRC,0.022645239614359353,twosides-NOSYN,AUPRC
1123,leave_drugs_out (test_set 2),1,AUPRC,0.08986046184852314,twosides-NOSYN,AUPRC
1124,leave_drugs_out (test_set 2),1,AUPRC,0.13352904735459478,twosides-NOSYN,AUPRC
1125,leave_drugs_out (test_set 2),2,AUPRC,0.4853264558849405,twosides-NOSYN,AUPRC
1126,leave_drugs_out (test_set 2),2,AUPRC,0.6064867719239514,twosides-NOSYN,AUPRC
1127,leave_drugs_out (test_set 2),1,AUPRC,0.07095375702522033,twosides-NOSYN,AUPRC
1128,leave_drugs_out (test_set 2),1,AUPRC,0.05663295599229515,twosides-NOSYN,AUPRC
1129,leave_drugs_out (test_set 2),2,AUPRC,0.4337199171516034,twosides-NOSYN,AUPRC
1130,leave_drugs_out (test_set 2),1,AUPRC,0.06622096993841911,twosides-NOSYN,AUPRC
1131,leave_drugs_out (test_set 2),1,AUPRC,0.006040187203488998,twosides-NOSYN,AUPRC
1132,leave_drugs_out (test_set 2),1,AUPRC,0.2012415855129207,twosides-NOSYN,AUPRC
1133,leave_drugs_out (test_set 2),2,AUPRC,0.5925103156485465,twosides-NOSYN,AUPRC
1134,leave_drugs_out (test_set 2),1,AUPRC,0.01563750355224772,twosides-NOSYN,AUPRC
1135,leave_drugs_out (test_set 2),1,AUPRC,0.17386184769403532,twosides-NOSYN,AUPRC
1136,leave_drugs_out (test_set 2),1,AUPRC,0.28129687351105453,twosides-NOSYN,AUPRC
1137,leave_drugs_out (test_set 2),1,AUPRC,0.013451701918775672,twosides-NOSYN,AUPRC
1138,leave_drugs_out (test_set 2),1,AUPRC,0.013839328071739689,twosides-NOSYN,AUPRC
1139,leave_drugs_out (test_set 2),1,AUPRC,0.03636125982399893,twosides-NOSYN,AUPRC
1140,leave_drugs_out (test_set 2),1,AUPRC,0.03560431912557907,twosides-NOSYN,AUPRC
1141,leave_drugs_out (test_set 2),1,AUPRC,0.020718392032872235,twosides-NOSYN,AUPRC
1142,leave_drugs_out (test_set 2),1,AUPRC,0.20292154820373878,twosides-NOSYN,AUPRC
1143,leave_drugs_out (test_set 2),1,AUPRC,0.186944399840625,twosides-NOSYN,AUPRC
1144,leave_drugs_out (test_set 2),2,AUPRC,0.30982395917288597,twosides-NOSYN,AUPRC
1145,leave_drugs_out (test_set 2),1,AUPRC,0.08922479903287853,twosides-NOSYN,AUPRC
1146,leave_drugs_out (test_set 2),1,AUPRC,0.2953485603296669,twosides-NOSYN,AUPRC
1147,leave_drugs_out (test_set 2),1,AUPRC,0.12391386395992782,twosides-NOSYN,AUPRC
1148,leave_drugs_out (test_set 2),1,AUPRC,0.0038244605847766516,twosides-NOSYN,AUPRC
1149,leave_drugs_out (test_set 2),1,AUPRC,0.09553553169753257,twosides-NOSYN,AUPRC
1150,leave_drugs_out (test_set 2),1,AUPRC,0.1484009549308414,twosides-NOSYN,AUPRC
1151,leave_drugs_out (test_set 2),1,AUPRC,0.18794700319020535,twosides-NOSYN,AUPRC
1152,leave_drugs_out (test_set 2),1,AUPRC,0.09902941417457767,twosides-NOSYN,AUPRC
1153,leave_drugs_out (test_set 2),1,AUPRC,0.09255408617274312,twosides-NOSYN,AUPRC
1154,leave_drugs_out (test_set 2),1,AUPRC,0.16674040341821755,twosides-NOSYN,AUPRC
1155,leave_drugs_out (test_set 2),2,AUPRC,0.3307028112076611,twosides-NOSYN,AUPRC
1156,leave_drugs_out (test_set 2),1,AUPRC,0.0434940328963598,twosides-NOSYN,AUPRC
1157,leave_drugs_out (test_set 2),1,AUPRC,0.024469804221181092,twosides-NOSYN,AUPRC
1158,leave_drugs_out (test_set 2),1,AUPRC,0.11390833875626225,twosides-NOSYN,AUPRC
1159,leave_drugs_out (test_set 2),1,AUPRC,0.07611143771439066,twosides-NOSYN,AUPRC
1160,leave_drugs_out (test_set 2),1,AUPRC,0.22307289629343915,twosides-NOSYN,AUPRC
1161,leave_drugs_out (test_set 2),1,AUPRC,0.07730884601377208,twosides-NOSYN,AUPRC
1162,leave_drugs_out (test_set 2),1,AUPRC,0.34536934076226755,twosides-NOSYN,AUPRC
1163,leave_drugs_out (test_set 2),1,AUPRC,0.09404259471854134,twosides-NOSYN,AUPRC
1164,leave_drugs_out (test_set 2),2,AUPRC,0.4649523703918026,twosides-NOSYN,AUPRC
1165,leave_drugs_out (test_set 2),1,AUPRC,0.04376910803801727,twosides-NOSYN,AUPRC
1166,leave_drugs_out (test_set 2),1,AUPRC,0.29947328711131915,twosides-NOSYN,AUPRC
1167,leave_drugs_out (test_set 2),1,AUPRC,0.13377817700536188,twosides-NOSYN,AUPRC
1168,leave_drugs_out (test_set 2),1,AUPRC,0.10624429820672424,twosides-NOSYN,AUPRC
1169,leave_drugs_out (test_set 2),1,AUPRC,0.21603327737739572,twosides-NOSYN,AUPRC
1170,leave_drugs_out (test_set 2),1,AUPRC,0.06491033308596007,twosides-NOSYN,AUPRC
1171,leave_drugs_out (test_set 2),1,AUPRC,0.023783543903890363,twosides-NOSYN,AUPRC
1172,leave_drugs_out (test_set 2),1,AUPRC,0.003968253968253968,twosides-NOSYN,AUPRC
1173,leave_drugs_out (test_set 2),1,AUPRC,0.010199521792812277,twosides-NOSYN,AUPRC
1174,leave_drugs_out (test_set 2),2,AUPRC,0.3857233654061346,twosides-NOSYN,AUPRC
1175,leave_drugs_out (test_set 2),1,AUPRC,0.05764208705149853,twosides-NOSYN,AUPRC
1176,leave_drugs_out (test_set 2),1,AUPRC,0.05016339869281046,twosides-NOSYN,AUPRC
1177,leave_drugs_out (test_set 2),1,AUPRC,0.3250812977228381,twosides-NOSYN,AUPRC
1178,leave_drugs_out (test_set 2),1,AUPRC,0.08126464409172277,twosides-NOSYN,AUPRC
1179,leave_drugs_out (test_set 2),1,AUPRC,0.1281630186540173,twosides-NOSYN,AUPRC
1180,leave_drugs_out (test_set 2),1,AUPRC,0.017046858548509985,twosides-NOSYN,AUPRC
1181,leave_drugs_out (test_set 2),1,AUPRC,0.029296222031151807,twosides-NOSYN,AUPRC
1182,leave_drugs_out (test_set 2),1,AUPRC,0.06895514028256348,twosides-NOSYN,AUPRC
1183,leave_drugs_out (test_set 2),1,AUPRC,0.06517223773714342,twosides-NOSYN,AUPRC
1184,leave_drugs_out (test_set 2),1,AUPRC,0.05994802213694719,twosides-NOSYN,AUPRC
1185,leave_drugs_out (test_set 2),1,AUPRC,0.1284968342404207,twosides-NOSYN,AUPRC
1186,leave_drugs_out (test_set 2),1,AUPRC,0.02285288104804837,twosides-NOSYN,AUPRC
1187,leave_drugs_out (test_set 2),1,AUPRC,0.08877732437666938,twosides-NOSYN,AUPRC
1188,leave_drugs_out (test_set 2),1,AUPRC,0.1306951050630139,twosides-NOSYN,AUPRC
1189,leave_drugs_out (test_set 2),1,AUPRC,0.1813125445852952,twosides-NOSYN,AUPRC
1190,leave_drugs_out (test_set 2),1,AUPRC,0.17166306859905353,twosides-NOSYN,AUPRC
1191,leave_drugs_out (test_set 2),1,AUPRC,0.043498249775727194,twosides-NOSYN,AUPRC
1192,leave_drugs_out (test_set 2),1,AUPRC,0.15837330160693816,twosides-NOSYN,AUPRC
1193,leave_drugs_out (test_set 2),2,AUPRC,0.6337708173020782,twosides-NOSYN,AUPRC
1194,leave_drugs_out (test_set 2),1,AUPRC,0.0719042222881992,twosides-NOSYN,AUPRC
1195,leave_drugs_out (test_set 2),1,AUPRC,0.09315229037764045,twosides-NOSYN,AUPRC
1196,leave_drugs_out (test_set 2),1,AUPRC,0.1337132499987629,twosides-NOSYN,AUPRC
1197,leave_drugs_out (test_set 2),1,AUPRC,0.2116861821601633,twosides-NOSYN,AUPRC
1198,leave_drugs_out (test_set 2),1,AUPRC,0.07621614838205443,twosides-NOSYN,AUPRC
1199,leave_drugs_out (test_set 2),1,AUPRC,0.09884449908812873,twosides-NOSYN,AUPRC
1200,leave_drugs_out (test_set 2),1,AUPRC,0.08335821147066363,twosides-NOSYN,AUPRC
1201,leave_drugs_out (test_set 2),1,AUPRC,0.03870086470521905,twosides-NOSYN,AUPRC
1202,leave_drugs_out (test_set 2),1,AUPRC,0.006880981547013526,twosides-NOSYN,AUPRC
1203,leave_drugs_out (test_set 2),1,AUPRC,0.20117564917122888,twosides-NOSYN,AUPRC
1204,leave_drugs_out (test_set 2),1,AUPRC,0.04483358882807022,twosides-NOSYN,AUPRC
1205,leave_drugs_out (test_set 2),1,AUPRC,0.04616723912340948,twosides-NOSYN,AUPRC
1206,leave_drugs_out (test_set 2),1,AUPRC,0.10197036258849984,twosides-NOSYN,AUPRC
1207,leave_drugs_out (test_set 2),2,AUPRC,0.4032299242746728,twosides-NOSYN,AUPRC
1208,leave_drugs_out (test_set 2),1,AUPRC,0.28592001725516814,twosides-NOSYN,AUPRC
1209,leave_drugs_out (test_set 2),1,AUPRC,0.10771164205502792,twosides-NOSYN,AUPRC
1210,leave_drugs_out (test_set 2),1,AUPRC,0.04128639721860061,twosides-NOSYN,AUPRC
1211,leave_drugs_out (test_set 2),1,AUPRC,0.029828508193954266,twosides-NOSYN,AUPRC
1212,leave_drugs_out (test_set 2),1,AUPRC,0.09396550504238665,twosides-NOSYN,AUPRC
1213,leave_drugs_out (test_set 2),1,AUPRC,0.011750997239694335,twosides-NOSYN,AUPRC
1214,leave_drugs_out (test_set 2),1,AUPRC,0.25406908710715836,twosides-NOSYN,AUPRC
1215,leave_drugs_out (test_set 2),1,AUPRC,0.13721581450895304,twosides-NOSYN,AUPRC
